code,name,date,scale,profit,success_rate,pred
159601,华夏MSCI中国A50互联互通ETF行情,2021-11-18,41.65,0.012195121951219523,1.0,1
159601,华夏MSCI中国A50互联互通ETF行情,2021-12-20,41.65,0.006066734074823059,1.0,1
159601,华夏MSCI中国A50互联互通ETF行情,2022-03-08,41.65,0.0034522439585730758,1.0,1
159601,华夏MSCI中国A50互联互通ETF行情,2022-03-25,41.65,-0.014150943396226428,0.75,0
159601,华夏MSCI中国A50互联互通ETF行情,2022-04-21,41.65,0.004914004914004919,0.8,1
159601,华夏MSCI中国A50互联互通ETF行情,2022-08-24,41.65,0.009378663540445495,0.8333333333333334,1
159601,华夏MSCI中国A50互联互通ETF行情,2022-11-22,41.65,-0.002590673575129536,0.7142857142857143,0
159601,华夏MSCI中国A50互联互通ETF行情,2023-03-10,41.65,0.007434944237918084,0.75,1
159601,华夏MSCI中国A50互联互通ETF行情,2023-04-25,41.65,0.0038119440914866614,0.7777777777777778,1
159602,南方MSCI中国A50互联互通ETF行情,2021-11-18,16.15,0.012207527975584956,1.0,1
159602,南方MSCI中国A50互联互通ETF行情,2021-12-01,16.15,0.002032520325203254,1.0,1
159602,南方MSCI中国A50互联互通ETF行情,2021-12-20,16.15,0.005050505050505055,1.0,1
159602,南方MSCI中国A50互联互通ETF行情,2022-03-08,16.15,0.012761020881670545,1.0,1
159602,南方MSCI中国A50互联互通ETF行情,2022-03-25,16.15,-0.014167650531286907,0.8,0
159602,南方MSCI中国A50互联互通ETF行情,2022-04-21,16.15,0.004914004914004919,0.8333333333333334,1
159602,南方MSCI中国A50互联互通ETF行情,2022-08-24,16.15,0.009378663540445495,0.8571428571428571,1
159602,南方MSCI中国A50互联互通ETF行情,2022-08-29,16.15,-0.0023446658851113736,0.75,0
159602,南方MSCI中国A50互联互通ETF行情,2022-11-22,16.15,-0.006459948320413442,0.6666666666666666,0
159602,南方MSCI中国A50互联互通ETF行情,2023-01-04,16.15,0.021118012422360128,0.7,1
159602,南方MSCI中国A50互联互通ETF行情,2023-03-10,16.15,0.00869565217391305,0.7272727272727273,1
159602,南方MSCI中国A50互联互通ETF行情,2023-04-25,16.15,0.0025445292620865164,0.75,1
159606,易方达中证500质量成长ETF行情,2022-06-21,5.76,0.003271537622682664,0.6666666666666666,1
159606,易方达中证500质量成长ETF行情,2022-08-03,5.76,0.001113585746102451,0.75,1
159606,易方达中证500质量成长ETF行情,2022-12-16,5.76,-0.028070175438596516,0.6,0
159606,易方达中证500质量成长ETF行情,2023-04-25,5.76,0.011029411764705893,0.6666666666666666,1
159608,广发中证稀有金属主题ETF行情,2022-04-26,1.69,0.09999999999999991,1.0,1
159608,广发中证稀有金属主题ETF行情,2023-03-08,1.69,0.002574002574002576,0.6666666666666666,1
159608,广发中证稀有金属主题ETF行情,2023-03-16,1.69,0.006849315068493157,0.75,1
159608,广发中证稀有金属主题ETF行情,2023-04-24,1.69,-0.026536312849162035,0.6,0
159619,国泰中证基建ETF行情,2022-04-21,3.11,0.015294117647058838,1.0,1
159619,国泰中证基建ETF行情,2022-04-26,3.11,0.03658536585365857,1.0,1
159619,国泰中证基建ETF行情,2022-06-22,3.11,0.008898776418242499,1.0,1
159619,国泰中证基建ETF行情,2022-08-24,3.11,0.009132420091324209,1.0,1
159619,国泰中证基建ETF行情,2022-09-19,3.11,0.007075471698113214,1.0,1
159619,国泰中证基建ETF行情,2023-03-10,3.11,0.028806584362139943,1.0,1
159623,博时成渝经济圈ETF行情,2022-11-22,34.55,0.0011299435028248597,1.0,1
159623,博时成渝经济圈ETF行情,2022-12-22,34.55,0.010440835266821356,1.0,1
159623,博时成渝经济圈ETF行情,2023-03-08,34.55,-0.014925373134328254,0.6666666666666666,0
159623,博时成渝经济圈ETF行情,2023-04-25,34.55,0.010215664018161189,0.6,1
159627,华夏中证100ETF行情,2023-04-11,0.57,0.0009267840593142836,1.0,1
159627,华夏中证100ETF行情,2023-04-25,0.57,0.004826254826254723,1.0,1
159629,富国中证1000ETF行情,2022-09-19,47.97,0.011123470522803124,1.0,1
159629,富国中证1000ETF行情,2022-10-25,47.97,0.021252796420581675,1.0,1
159629,富国中证1000ETF行情,2022-10-28,47.97,0.009132420091324209,1.0,1
159629,富国中证1000ETF行情,2022-11-28,47.97,0.016465422612513735,1.0,1
159629,富国中证1000ETF行情,2022-12-22,47.97,0.011507479861910253,1.0,1
159632,华安纳斯达克100ETF(QDII)行情,2022-08-23,46.1,0.0009737098344694371,1.0,1
159632,华安纳斯达克100ETF(QDII)行情,2022-11-07,46.1,0.009857612267250829,1.0,1
159632,华安纳斯达克100ETF(QDII)行情,2022-12-08,46.1,0.010706638115631582,1.0,1
159632,华安纳斯达克100ETF(QDII)行情,2023-01-04,46.1,-0.016055045871559648,0.75,0
159637,新能源车龙头ETF行情,2022-12-14,13.94,0.027972027972027996,1.0,1
159637,新能源车龙头ETF行情,2023-03-08,13.94,0.0024600246002460047,1.0,1
159637,新能源车龙头ETF行情,2023-03-16,13.94,0.0,0.6666666666666666,0
159641,招商中证上海环交所碳中和ETF行情,2022-08-03,5.15,0.0010604453870625672,1.0,1
159641,招商中证上海环交所碳中和ETF行情,2022-09-19,5.15,0.013840830449827002,1.0,1
159641,招商中证上海环交所碳中和ETF行情,2022-12-22,5.15,0.008663366336633532,1.0,1
159641,招商中证上海环交所碳中和ETF行情,2023-04-25,5.15,0.018610421836228165,1.0,1
159643,国泰国证疫苗与生物科技ETF行情,2022-09-08,1.02,0.014941302027748026,1.0,1
159643,国泰国证疫苗与生物科技ETF行情,2022-12-06,1.02,0.005213764337851934,0.6666666666666666,1
159643,国泰国证疫苗与生物科技ETF行情,2023-02-27,1.02,0.011530398322851163,0.6,1
159646,华泰柏瑞国证疫苗与生物科技ETF行情,2022-09-08,0.3,0.015005359056805896,1.0,1
159646,华泰柏瑞国证疫苗与生物科技ETF行情,2022-09-26,0.3,0.04637336504161717,1.0,1
159646,华泰柏瑞国证疫苗与生物科技ETF行情,2022-10-28,0.3,0.023835319609967397,1.0,1
159646,华泰柏瑞国证疫苗与生物科技ETF行情,2022-11-11,0.3,0.02494802494802497,1.0,1
159646,华泰柏瑞国证疫苗与生物科技ETF行情,2022-12-01,0.3,-0.009221311475409845,0.8,0
159646,华泰柏瑞国证疫苗与生物科技ETF行情,2022-12-06,0.3,0.007314524555903873,0.8333333333333334,1
159646,华泰柏瑞国证疫苗与生物科技ETF行情,2022-12-20,0.3,-0.005422993492407813,0.7142857142857143,1
159646,华泰柏瑞国证疫苗与生物科技ETF行情,2023-01-30,0.3,-0.014705882352941298,0.625,0
159646,华泰柏瑞国证疫苗与生物科技ETF行情,2023-02-27,0.3,0.011518324607329853,0.6666666666666666,1
159646,华泰柏瑞国证疫苗与生物科技ETF行情,2023-03-29,0.3,-0.006629834254143652,0.6,0
159646,华泰柏瑞国证疫苗与生物科技ETF行情,2023-04-03,0.3,0.006703910614525146,0.6363636363636364,1
159653,国联安国证ESG300ETF行情,2023-04-25,2.33,0.009230769230769239,1.0,1
159655,华夏标普500ETF(QDII)行情,2022-12-08,0.24,0.00701402805611212,1.0,1
159655,华夏标普500ETF(QDII)行情,2023-01-04,0.24,0.005219206680584556,1.0,1
159662,南方国证交通运输行业ETF行情,2022-12-23,1.1,0.0019627085377821414,1.0,1
159665,工银瑞信国证半导体芯片ETF行情,2023-03-16,1.82,0.014177693761814651,0.6666666666666666,1
159667,国泰中证机床ETF行情,2022-11-28,4.07,0.013641133263378817,1.0,1
159667,国泰中证机床ETF行情,2022-12-19,4.07,0.006403415154749087,1.0,1
159667,国泰中证机床ETF行情,2022-12-22,4.07,0.014412416851441253,1.0,1
159667,国泰中证机床ETF行情,2023-04-24,4.07,-0.03215767634854763,0.75,0
159672,博时主要消费ETF行情,2023-04-12,3.8,0.006243496357960464,1.0,1
159677,银华中证1000增强策略ETF行情,2022-12-22,0.83,0.008421052631578956,1.0,1
159688,华安恒生互联网科技业ETF(QDII)行情,2023-02-27,5.38,0.041760722347629835,1.0,1
159688,华安恒生互联网科技业ETF(QDII)行情,2023-03-10,5.38,0.022700119474313045,1.0,1
159688,华安恒生互联网科技业ETF(QDII)行情,2023-04-24,5.38,-0.0023809523809523833,0.6666666666666666,0
159706,华安深证100ETF行情,2022-03-08,0.7,0.013664596273291798,1.0,1
159706,华安深证100ETF行情,2022-08-24,0.7,0.001234567901234569,0.6666666666666666,1
159713,富国中证稀土产业ETF行情,2021-11-02,2.8,0.010471204188481685,1.0,1
159713,富国中证稀土产业ETF行情,2022-03-09,2.8,0.02161547212741754,0.6,1
159713,富国中证稀土产业ETF行情,2022-04-26,2.8,0.07476635514018681,0.6666666666666666,1
159713,富国中证稀土产业ETF行情,2022-10-24,2.8,0.00865265760197762,0.7142857142857143,1
159713,富国中证稀土产业ETF行情,2022-12-22,2.8,0.01697127937336816,0.75,1
159713,富国中证稀土产业ETF行情,2023-03-10,2.8,0.0012239902080783366,0.7777777777777778,1
159713,富国中证稀土产业ETF行情,2023-04-24,2.8,-0.0051282051282051325,0.7,0
159717,鹏华国证ESG300ETF行情,2021-12-20,0.61,0.007804878048780496,1.0,1
159717,鹏华国证ESG300ETF行情,2022-03-08,0.61,0.008771929824561412,1.0,1
159717,鹏华国证ESG300ETF行情,2022-04-21,0.61,0.005827505827505833,1.0,1
159717,鹏华国证ESG300ETF行情,2022-05-24,0.61,0.004689331770222747,1.0,1
159717,鹏华国证ESG300ETF行情,2022-07-15,0.61,0.008676789587852502,1.0,1
159717,鹏华国证ESG300ETF行情,2022-08-24,0.61,0.00786516853932585,1.0,1
159717,鹏华国证ESG300ETF行情,2022-10-21,0.61,-0.035322777101096124,0.8571428571428571,0
159717,鹏华国证ESG300ETF行情,2022-11-22,0.61,0.006060606060606067,0.875,1
159717,鹏华国证ESG300ETF行情,2023-04-25,0.61,0.004624277456647403,0.8888888888888888,1
159718,平安中证港股通医药卫生综合ETF行情,2022-01-27,0.61,0.04151838671411629,1.0,1
159718,平安中证港股通医药卫生综合ETF行情,2023-03-13,0.61,0.00838323353293414,0.6,1
159718,平安中证港股通医药卫生综合ETF行情,2023-04-21,0.61,0.0059171597633136145,0.6153846153846154,1
159719,平安富时中国国企开放共赢ETF行情,2022-02-25,0.92,0.0019361084220716378,1.0,1
159719,平安富时中国国企开放共赢ETF行情,2022-05-24,0.92,0.07843137254901968,0.6666666666666666,1
159719,平安富时中国国企开放共赢ETF行情,2022-06-22,0.92,0.005888125613346424,0.6,1
159720,泰康中证智能电动汽车ETF行情,2021-09-16,0.84,0.004040404040404044,1.0,1
159720,泰康中证智能电动汽车ETF行情,2022-03-28,0.84,0.036719706242350096,0.6666666666666666,1
159720,泰康中证智能电动汽车ETF行情,2022-04-25,0.84,0.04885496183206111,0.75,1
159720,泰康中证智能电动汽车ETF行情,2022-08-30,0.84,-0.050000000000000044,0.6,0
159720,泰康中证智能电动汽车ETF行情,2022-09-02,0.84,0.001200480192076832,0.6666666666666666,1
159720,泰康中证智能电动汽车ETF行情,2022-12-14,0.84,0.028340080971659944,0.7142857142857143,1
159720,泰康中证智能电动汽车ETF行情,2022-12-22,0.84,0.011095700416088776,0.75,1
159720,泰康中证智能电动汽车ETF行情,2023-02-20,0.84,0.003989361702127663,0.7777777777777778,1
159720,泰康中证智能电动汽车ETF行情,2023-03-08,0.84,-0.0208623087621697,0.7,0
159728,南方国证在线消费ETF行情,2023-03-15,0.41,0.007604562737642592,0.6,1
159728,南方国证在线消费ETF行情,2023-04-19,0.41,0.04255319148936174,0.6363636363636364,1
159731,华夏中证石化产业ETF行情,2021-12-20,0.47,0.0030737704918032817,1.0,1
159731,华夏中证石化产业ETF行情,2022-04-21,0.47,0.0051282051282051325,0.6666666666666666,1
159731,华夏中证石化产业ETF行情,2022-04-26,0.47,0.04264099037138931,0.75,1
159731,华夏中证石化产业ETF行情,2022-06-21,0.47,-0.002192982456140353,0.6,0
159731,华夏中证石化产业ETF行情,2022-09-02,0.47,0.008333333333333342,0.6666666666666666,1
159731,华夏中证石化产业ETF行情,2022-10-25,0.47,0.002631578947368423,0.7142857142857143,1
159731,华夏中证石化产业ETF行情,2023-04-24,0.47,0.0,0.625,0
159732,华夏国证消费电子主题ETF行情,2021-08-31,1.45,0.007291666666666674,1.0,1
159732,华夏国证消费电子主题ETF行情,2021-09-03,1.45,0.020191285866099914,1.0,1
159732,华夏国证消费电子主题ETF行情,2021-12-20,1.45,0.014478764478764384,1.0,1
159732,华夏国证消费电子主题ETF行情,2022-03-28,1.45,-0.008962868117797703,0.75,0
159732,华夏国证消费电子主题ETF行情,2022-04-08,1.45,-0.035911602209944785,0.6,0
159732,华夏国证消费电子主题ETF行情,2022-04-25,1.45,0.017460317460317475,0.6666666666666666,1
159732,华夏国证消费电子主题ETF行情,2022-09-01,1.45,0.009985734664764632,0.625,1
159732,华夏国证消费电子主题ETF行情,2022-10-24,1.45,0.004815409309791336,0.6,0
159733,景顺中证消费电子ETF行情,2021-12-20,0.3,0.011732851985559477,1.0,1
159735,银华中证港股通消费主题ETF行情,2021-07-05,1.45,0.0020746887966804997,1.0,1
159735,银华中证港股通消费主题ETF行情,2021-08-17,1.45,0.010309278350515472,1.0,1
159735,银华中证港股通消费主题ETF行情,2021-09-14,1.45,-0.043575418994413445,0.6666666666666666,0
159735,银华中证港股通消费主题ETF行情,2022-09-22,1.45,0.01470588235294119,0.625,1
159735,银华中证港股通消费主题ETF行情,2022-10-11,1.45,0.008680555555555565,0.6666666666666666,0
159735,银华中证港股通消费主题ETF行情,2022-11-22,1.45,0.010471204188481685,0.7,1
159735,银华中证港股通消费主题ETF行情,2022-12-29,1.45,0.0015105740181268895,0.7272727272727273,1
159735,银华中证港股通消费主题ETF行情,2023-02-27,1.45,0.0015723270440251586,0.75,1
159735,银华中证港股通消费主题ETF行情,2023-04-24,1.45,0.008103727714748791,0.7692307692307693,1
159736,天弘中证食品饮料ETF行情,2022-03-08,62.11,0.023026315789473704,0.6666666666666666,1
159736,天弘中证食品饮料ETF行情,2022-05-19,62.11,0.03337169159953973,0.75,1
159736,天弘中证食品饮料ETF行情,2022-05-24,62.11,0.002290950744558994,0.8,1
159736,天弘中证食品饮料ETF行情,2022-07-07,62.11,0.0010010010010010019,0.8333333333333334,1
159736,天弘中证食品饮料ETF行情,2022-07-15,62.11,0.0010319917440660485,0.8571428571428571,1
159736,天弘中证食品饮料ETF行情,2022-08-19,62.11,0.0042964554242749765,0.875,1
159736,天弘中证食品饮料ETF行情,2022-08-24,62.11,0.01853871319520176,0.8888888888888888,1
159736,天弘中证食品饮料ETF行情,2022-09-02,62.11,-0.01525054466230938,0.8,0
159736,天弘中证食品饮料ETF行情,2022-10-18,62.11,-0.029782359679266922,0.7272727272727273,1
159736,天弘中证食品饮料ETF行情,2022-11-25,62.11,0.0024360535931790524,0.75,1
159736,天弘中证食品饮料ETF行情,2023-03-08,62.11,-0.020576131687242816,0.6923076923076923,0
159736,天弘中证食品饮料ETF行情,2023-03-20,62.11,0.024918743228602283,0.7142857142857143,1
159736,天弘中证食品饮料ETF行情,2023-04-12,62.11,0.005470459518599567,0.7333333333333333,1
159740,大成恒生科技ETF(QDII)行情,2022-01-19,23.05,0.03757225433526015,0.625,1
159740,大成恒生科技ETF(QDII)行情,2022-11-22,23.05,0.02105263157894739,0.6,1
159740,大成恒生科技ETF(QDII)行情,2022-11-25,23.05,0.035639412997903595,0.625,1
159740,大成恒生科技ETF(QDII)行情,2023-02-27,23.05,0.042226487523992356,0.6470588235294118,1
159740,大成恒生科技ETF(QDII)行情,2023-04-24,23.05,-0.005870841487279848,0.6111111111111112,0
159741,嘉实恒生科技ETF(QDII)行情,2021-08-17,5.52,0.005174644243208284,1.0,1
159741,嘉实恒生科技ETF(QDII)行情,2021-11-01,5.52,0.005174644243208284,0.6666666666666666,1
159741,嘉实恒生科技ETF(QDII)行情,2021-11-23,5.52,0.0038759689922480654,0.75,1
159741,嘉实恒生科技ETF(QDII)行情,2021-12-20,5.52,0.013372956909361081,0.8,1
159741,嘉实恒生科技ETF(QDII)行情,2021-12-29,5.52,0.034379671150971465,0.8333333333333334,1
159741,嘉实恒生科技ETF(QDII)行情,2022-03-08,5.52,0.0018903591682419675,0.8571428571428571,1
159741,嘉实恒生科技ETF(QDII)行情,2022-04-08,5.52,-0.026515151515151537,0.75,0
159741,嘉实恒生科技ETF(QDII)行情,2022-05-24,5.52,0.00788954635108482,0.7777777777777778,1
159741,嘉实恒生科技ETF(QDII)行情,2022-09-14,5.52,-0.015325670498084304,0.7,0
159741,嘉实恒生科技ETF(QDII)行情,2022-09-19,5.52,0.01996007984031938,0.7272727272727273,1
159741,嘉实恒生科技ETF(QDII)行情,2022-10-11,5.52,0.006666666666666672,0.75,1
159741,嘉实恒生科技ETF(QDII)行情,2022-11-22,5.52,0.023255813953488393,0.7692307692307693,1
159741,嘉实恒生科技ETF(QDII)行情,2022-11-25,5.52,0.03571428571428575,0.7857142857142857,1
159741,嘉实恒生科技ETF(QDII)行情,2023-02-27,5.52,0.04414587332053747,0.8,1
159741,嘉实恒生科技ETF(QDII)行情,2023-03-10,5.52,0.018072289156626523,0.8125,1
159741,嘉实恒生科技ETF(QDII)行情,2023-04-24,5.52,-0.0039370078740157514,0.7647058823529411,0
159742,博时恒生科技ETF(QDII)行情,2021-11-23,10.23,0.005089058524173033,0.6,1
159742,博时恒生科技ETF(QDII)行情,2021-12-20,10.23,0.008733624454148317,0.6666666666666666,0
159742,博时恒生科技ETF(QDII)行情,2022-01-19,10.23,0.0373563218390805,0.7142857142857143,1
159742,博时恒生科技ETF(QDII)行情,2022-03-08,10.23,0.0,0.625,0
159742,博时恒生科技ETF(QDII)行情,2022-05-24,10.23,0.005769230769230774,0.6,1
159742,博时恒生科技ETF(QDII)行情,2022-10-11,10.23,0.010989010989010999,0.6153846153846154,1
159742,博时恒生科技ETF(QDII)行情,2022-11-22,10.23,0.022821576763485497,0.6428571428571429,1
159742,博时恒生科技ETF(QDII)行情,2022-11-25,10.23,0.037190082644628135,0.6666666666666666,1
159742,博时恒生科技ETF(QDII)行情,2023-02-27,10.23,0.04339622641509438,0.6875,1
159742,博时恒生科技ETF(QDII)行情,2023-03-10,10.23,0.01980198019801982,0.7058823529411765,1
159742,博时恒生科技ETF(QDII)行情,2023-04-24,10.23,-0.003861003861003864,0.6666666666666666,0
159745,国泰中证全指建筑材料ETF行情,2021-09-22,8.16,0.02485089463220667,1.0,1
159745,国泰中证全指建筑材料ETF行情,2021-12-29,8.16,0.007113821138211389,0.6666666666666666,1
159745,国泰中证全指建筑材料ETF行情,2022-02-25,8.16,0.01166489925768824,0.75,1
159745,国泰中证全指建筑材料ETF行情,2022-04-21,8.16,0.011961722488038288,0.8,1
159745,国泰中证全指建筑材料ETF行情,2022-05-12,8.16,0.015240328253223929,0.8333333333333334,1
159745,国泰中证全指建筑材料ETF行情,2022-07-11,8.16,0.01003344481605352,0.8571428571428571,1
159745,国泰中证全指建筑材料ETF行情,2022-09-08,8.16,0.03813038130381308,0.875,1
159745,国泰中证全指建筑材料ETF行情,2022-09-22,8.16,-0.01677419354838711,0.7777777777777778,1
159745,国泰中证全指建筑材料ETF行情,2022-10-11,8.16,0.013642564802182823,0.8,1
159745,国泰中证全指建筑材料ETF行情,2022-10-21,8.16,-0.020689655172413814,0.7272727272727273,0
159745,国泰中证全指建筑材料ETF行情,2022-11-22,8.16,0.002617801047120421,0.75,1
159745,国泰中证全指建筑材料ETF行情,2022-12-23,8.16,0.0050825921219822155,0.7692307692307693,1
159745,国泰中证全指建筑材料ETF行情,2023-03-29,8.16,0.02051282051282053,0.7857142857142857,1
159745,国泰中证全指建筑材料ETF行情,2023-04-24,8.16,-0.011842105263157906,0.7333333333333333,0
159747,南方中证香港科技ETF(QDII)行情,2021-08-17,5.3,0.008413461538461547,1.0,1
159747,南方中证香港科技ETF(QDII)行情,2022-11-22,5.3,0.016877637130801704,0.6153846153846154,1
159747,南方中证香港科技ETF(QDII)行情,2022-11-25,5.3,0.03805496828752646,0.6428571428571429,1
159747,南方中证香港科技ETF(QDII)行情,2023-02-27,5.3,0.04588910133843216,0.6666666666666666,1
159747,南方中证香港科技ETF(QDII)行情,2023-04-24,5.3,-0.009861932938856025,0.625,0
159748,富国沪港深创新药产业ETF行情,2021-12-23,2.02,0.0022002200220022023,1.0,1
159748,富国沪港深创新药产业ETF行情,2022-03-08,2.02,0.009859154929577474,0.6666666666666666,1
159748,富国沪港深创新药产业ETF行情,2022-07-12,2.02,0.0038709677419354873,0.6,1
159748,富国沪港深创新药产业ETF行情,2022-09-19,2.02,0.0064516129032258125,0.6,1
159748,富国沪港深创新药产业ETF行情,2022-10-28,2.02,0.04301075268817208,0.6153846153846154,1
159748,富国沪港深创新药产业ETF行情,2023-02-27,2.02,0.013736263736263748,0.6,1
159748,富国沪港深创新药产业ETF行情,2023-03-29,2.02,0.0014388489208633107,0.625,1
159748,富国沪港深创新药产业ETF行情,2023-04-03,2.02,0.005882352941176476,0.6470588235294118,1
159748,富国沪港深创新药产业ETF行情,2023-04-24,2.02,-0.02250351617440227,0.6111111111111112,0
159750,招商中证香港科技ETF(QDII)行情,2022-03-08,0.92,0.0012706480304955539,1.0,1
159750,招商中证香港科技ETF(QDII)行情,2022-05-24,0.92,0.007761966364812425,0.6666666666666666,1
159750,招商中证香港科技ETF(QDII)行情,2022-08-19,0.92,0.0011961722488038288,0.75,1
159750,招商中证香港科技ETF(QDII)行情,2022-08-24,0.92,0.04054054054054058,0.8,1
159750,招商中证香港科技ETF(QDII)行情,2022-09-14,0.92,0.0025284450063211145,0.8333333333333334,1
159750,招商中证香港科技ETF(QDII)行情,2022-09-19,0.92,0.025065963060686036,0.8571428571428571,1
159750,招商中证香港科技ETF(QDII)行情,2022-09-22,0.92,0.005427408412483044,0.875,1
159750,招商中证香港科技ETF(QDII)行情,2022-10-11,0.92,0.022222222222222077,0.8888888888888888,1
159750,招商中证香港科技ETF(QDII)行情,2022-11-22,0.92,0.019943019943019964,0.9,1
159750,招商中证香港科技ETF(QDII)行情,2022-11-25,0.92,0.036984352773826494,0.9090909090909091,1
159750,招商中证香港科技ETF(QDII)行情,2023-02-27,0.92,0.04792746113989641,0.9166666666666666,1
159750,招商中证香港科技ETF(QDII)行情,2023-03-10,0.92,0.010840108401084021,0.9230769230769231,1
159750,招商中证香港科技ETF(QDII)行情,2023-04-24,0.92,-0.0066934404283801935,0.8571428571428571,0
159751,鹏华中证港股通科技ETF行情,2022-01-27,0.94,0.02497162315550513,1.0,1
159751,鹏华中证港股通科技ETF行情,2022-03-08,0.94,0.007002801120448186,1.0,1
159751,鹏华中证港股通科技ETF行情,2022-05-24,0.94,0.012676056338028182,1.0,1
159751,鹏华中证港股通科技ETF行情,2022-08-19,0.94,-0.01045751633986929,0.75,0
159751,鹏华中证港股通科技ETF行情,2022-08-24,0.94,0.031207598371777504,0.8,1
159751,鹏华中证港股通科技ETF行情,2022-09-02,0.94,-0.016282225237449134,0.6666666666666666,0
159751,鹏华中证港股通科技ETF行情,2022-09-19,0.94,0.017857142857142873,0.7142857142857143,1
159751,鹏华中证港股通科技ETF行情,2022-09-22,0.94,-0.0030534351145038194,0.625,0
159751,鹏华中证港股通科技ETF行情,2022-10-11,0.94,0.026490066225165587,0.6666666666666666,0
159751,鹏华中证港股通科技ETF行情,2022-11-22,0.94,0.010542168674698805,0.7,1
159751,鹏华中证港股通科技ETF行情,2023-02-27,0.94,0.001386962552011097,0.7272727272727273,1
159751,鹏华中证港股通科技ETF行情,2023-04-24,0.94,-0.006973500697350076,0.6666666666666666,0
159752,申万菱信中证内地新能源主题ETF行情,2021-10-11,2.82,0.018410852713178202,0.6666666666666666,1
159752,申万菱信中证内地新能源主题ETF行情,2021-12-06,2.82,0.006238859180035557,0.75,1
159752,申万菱信中证内地新能源主题ETF行情,2021-12-20,2.82,0.008450704225352225,0.8,0
159752,申万菱信中证内地新能源主题ETF行情,2022-01-10,2.82,0.03658536585365857,0.8333333333333334,1
159752,申万菱信中证内地新能源主题ETF行情,2022-03-08,2.82,0.015086206896551617,0.8571428571428571,1
159752,申万菱信中证内地新能源主题ETF行情,2022-04-25,2.82,0.0417246175243394,0.875,1
159752,申万菱信中证内地新能源主题ETF行情,2022-05-27,2.82,0.004722550177095636,0.8888888888888888,1
159752,申万菱信中证内地新能源主题ETF行情,2022-08-03,2.82,0.001026694045174539,0.9,1
159752,申万菱信中证内地新能源主题ETF行情,2022-08-30,2.82,-0.03950103950103942,0.8181818181818182,0
159752,申万菱信中证内地新能源主题ETF行情,2022-10-21,2.82,0.0,0.75,0
159752,申万菱信中证内地新能源主题ETF行情,2023-01-04,2.82,0.028000000000000025,0.7692307692307693,1
159752,申万菱信中证内地新能源主题ETF行情,2023-03-02,2.82,0.0013089005235602106,0.7857142857142857,1
159752,申万菱信中证内地新能源主题ETF行情,2023-03-13,2.82,-0.010723860589812341,0.7333333333333333,0
159752,申万菱信中证内地新能源主题ETF行情,2023-04-25,2.82,0.05349182763744416,0.75,1
159755,广发国证新能源车电池ETF行情,2022-04-25,38.03,0.062034739454094205,0.6,1
159755,广发国证新能源车电池ETF行情,2022-08-03,38.03,0.005119453924914681,0.6666666666666666,1
159755,广发国证新能源车电池ETF行情,2023-02-20,38.03,0.0010857763300760053,0.6,1
159755,广发国证新能源车电池ETF行情,2023-04-25,38.03,0.049744897959183576,0.6153846153846154,1
159757,景顺长城国证新能源车电池ETF行情,2021-11-16,5.32,0.020992366412213758,1.0,1
159757,景顺长城国证新能源车电池ETF行情,2022-08-03,5.32,0.003208556149732504,0.625,1
159757,景顺长城国证新能源车电池ETF行情,2022-10-10,5.32,0.034153005464480905,0.6,1
159757,景顺长城国证新能源车电池ETF行情,2023-02-20,5.32,0.0013386880856760387,0.6363636363636364,1
159757,景顺长城国证新能源车电池ETF行情,2023-04-25,5.32,0.050314465408805076,0.6153846153846154,1
159758,华夏中证红利质量ETF行情,2022-03-08,1.95,0.018390804597701167,0.6666666666666666,1
159758,华夏中证红利质量ETF行情,2022-04-21,1.95,0.01062573789846518,0.75,1
159758,华夏中证红利质量ETF行情,2022-08-29,1.95,-0.00561167227833895,0.6,0
159758,华夏中证红利质量ETF行情,2022-09-08,1.95,0.010180995475113131,0.6666666666666666,1
159758,华夏中证红利质量ETF行情,2022-10-25,1.95,0.013285024154589384,0.7142857142857143,1
159758,华夏中证红利质量ETF行情,2023-03-15,1.95,0.0,0.625,0
159760,泰康国证公共卫生与健康ETF行情,2022-03-08,1.32,0.0076726342710997505,1.0,1
159760,泰康国证公共卫生与健康ETF行情,2022-05-19,1.32,0.027472527472527496,0.6666666666666666,1
159760,泰康国证公共卫生与健康ETF行情,2022-08-19,1.32,0.0026525198938992067,0.6,1
159760,泰康国证公共卫生与健康ETF行情,2022-08-24,1.32,0.009497964721845328,0.6666666666666666,1
159761,国泰中证新材料主题ETF行情,2022-01-10,2.79,0.028312570781426977,1.0,1
159761,国泰中证新材料主题ETF行情,2022-08-03,2.79,0.001152073732718895,0.6666666666666666,1
159761,国泰中证新材料主题ETF行情,2022-09-19,2.79,0.014248704663212448,0.6,1
159761,国泰中证新材料主题ETF行情,2023-02-08,2.79,0.012064343163538886,0.625,1
159761,国泰中证新材料主题ETF行情,2023-03-02,2.79,0.0027662517289073333,0.6666666666666666,1
159761,国泰中证新材料主题ETF行情,2023-03-13,2.79,-0.005681818181818187,0.6,0
159763,建信中证新材料主题ETF行情,2021-12-07,0.94,0.015166835187057647,1.0,1
159763,建信中证新材料主题ETF行情,2021-12-20,0.94,0.008342022940563094,1.0,1
159763,建信中证新材料主题ETF行情,2022-01-10,0.94,0.013259668508287303,1.0,1
159763,建信中证新材料主题ETF行情,2022-01-24,0.94,-0.006666666666666672,0.75,0
